time,activity,10a,10b,12a,12b,11a,11b,14a,14b,13a,13b,conductivity,temperature,depth,depth2
11231.2,0.008480177,54.68768311,77.25326538,65.32536316,70.72312164,62.31595612,70.40154266,77.21341705,87.60324097,64.7637558,77.13461304,36.349285,8.0007665,250.9379855,250.9379855
11241.2,0.004792081,49.96708679,73.67572784,65.79647827,71.6355896,58.71692276,67.28434753,81.61447906,90.44838715,64.76516724,76.71266174,36.34866,8.0063035,250.9225119,250.9225119
11251.2,0,50.30128479,76.30329895,67.15554047,72.76693726,56.59672165,66.24233246,79.06466675,88.01667786,64.03605652,76.22888947,36.35378,8.0152295,250.9029846,250.9029846
11261.2,0,49.96691513,74.05216217,66.69102478,71.40175629,56.14857483,65.60057068,77.08197784,86.35543823,63.69803619,74.47090912,,,,
11271.2,0.004239162,54.05960083,71.37033844,65.48781586,72.0819397,56.34013748,64.14019775,69.36839294,83.2408905,56.55897903,71.35877228,,,,
11281.2,0,49.77140808,69.70238495,65.32805634,74.43522644,55.04320145,64.74477386,64.85112762,86.24760437,56.83093262,71.07119751,36.34997,8.016993,250.8031726,250.8031726
11291.2,0,49.47483826,70.77854156,66.87976074,74.50039673,54.27197266,64.50798035,59.58132172,83.01792908,58.55270767,73.96995544,36.349965,8.0138415,250.7669852,250.7669852
11301.2,0,49.0575943,70.40408325,66.70294952,74.5844574,54.21973419,64.2490921,64.44328308,89.23790741,59.53811646,76.1434021,36.343555,7.9878275,250.7275844,250.7275844
11311.2,0.004974111,48.09196854,71.25521851,67.07772064,75.56203461,54.45143127,65.58786011,67.04737854,89.04798126,58.50074768,74.70135498,36.34099,7.9856445,250.6945608,250.6945608
11321.216666666667,0.009590261,47.82170105,70.62150574,67.88228607,76.08930969,53.59375381,65.27363586,66.94802094,91.13664246,59.27809143,75.9732132,,,,
11331.216666666667,0.005410551,50.40778732,72.08782196,66.45107269,74.00082397,54.68297577,65.03678894,69.74315643,91.38447571,58.94524765,75.31191254,,,,
11341.216666666667,0,52.52581787,75.72422791,63.82250214,74.34028625,57.37889099,67.0424881,75.81718445,96.47008514,57.84508514,79.66950989,36.33589,7.983419,250.5277129,250.5277129
11351.216666666667,0,53.36764908,75.60010529,66.21942139,74.68215179,58.78748703,67.25418854,75.49103546,100.3278732,64.31253815,79.71943665,36.33079,7.974482,250.4880155,250.4880155
11361.216666666667,0.00351023,52.14873123,74.89778137,65.22859192,74.1867218,58.64066315,67.12262726,72.94586945,97.2421875,59.22841644,76.91203308,36.33398,7.9743645,250.438579,250.438579
11371.216666666667,0.001338794,53.3142395,74.67144775,65.72463989,71.18875122,58.94637299,66.89550018,73.92127228,91.59793091,61.50493622,75.95477295,36.33206,7.971919,250.3953221,250.3953221
11381.216666666667,0.004424164,48.4174118,74.34384155,64.27189636,71.78832245,57.4072876,66.30981445,69.26379395,88.34811401,61.28627396,72.93450928,,,,
11391.233333333334,0,48.51737976,74.44779205,64.48371887,73.14820099,58.54217529,67.54470825,71.56119537,87.88563538,62.32260513,73.83448029,,,,
11401.233333333334,0,49.7374115,74.94086456,64.48830414,73.51806641,59.2988205,67.83624268,66.20217896,87.30516052,60.60534286,71.13867188,36.33464,7.982269,250.2302042,250.2302042
11411.233333333334,0,51.73809052,74.11029816,66.00785065,74.19578552,60.20723343,69.13717651,63.8208313,85.76737213,57.57374191,72.41539764,36.334,7.982293,250.1913966,250.1913966
11421.233333333334,0,51.98999786,73.36214447,63.80293274,71.01258087,59.1651535,66.80947113,71.3568573,91.08995056,59.42058945,74.63871765,36.334615,7.979445,250.140032,250.140032
11431.233333333334,0.006397144,49.521492,73.17541504,64.61312103,74.34455872,57.89871216,65.81329346,72.98628998,93.45162201,61.78298187,76.25776672,36.33463,7.983597,250.112397,250.112397
11441.233333333334,0,48.29824066,71.8554306,63.47211838,71.3414917,56.48410797,64.13222504,69.51638031,89.41068268,60.28501892,74.15300751,,,,
11451.233333333334,0,46.49744415,69.56108093,62.72705841,69.67282104,54.34634781,62.97934341,65.17741394,83.41667938,57.30018234,72.54187012,,,,
11461.233333333334,0,46.50915527,69.01004791,61.87673187,70.20550537,55.55997467,64.04217529,68.49184418,88.04104614,60.55257034,74.01861572,36.3359,7.990841,249.9731342,249.9731342
11471.233333333334,0,45.11016083,67.84495544,61.6398201,70.16184998,55.36301804,63.03674698,69.93778229,86.46715546,58.3257103,71.74613953,36.332715,7.988815,249.9383309,249.9383309
11481.25,0,44.19245911,67.5640564,61.68061066,70.61856079,54.40099335,63.03125,69.52467346,87.93143463,56.45071411,71.9956665,36.33208,7.9872875,249.9096082,249.9096082
11491.25,0,45.32494354,68.38220215,64.15962219,74.21586609,54.48901367,62.95306396,68.4590683,89.69694519,54.35393143,72.159935,36.33335,7.9864995,249.8919099,249.8919099
11501.25,0.004631074,47.07848358,70.67643738,65.55988312,77.61793518,54.02022552,63.80030823,67.28591156,93.22888184,54.26247406,74.15164185,,,,
11511.25,0.019021457,47.74951553,70.29534149,67.47206879,78.19093323,54.4484787,64.63514709,66.5605545,96.12844849,56.15364075,75.28022003,,,,
11521.25,0.087885076,49.92281342,73.48612976,69.19186401,79.39784241,57.09526825,68.7131424,66.42983246,95.52376556,57.08130646,76.0931778,36.33461,7.984409,249.8202763,249.8202763
11531.25,0.099355372,52.62950134,74.36650085,68.07887268,79.54272461,58.60138702,71.56821442,65.83700562,94.99956512,55.20796585,73.58130646,36.33334,7.981468,249.8116249,249.8116249
11541.25,0.176812182,50.27080917,75.21445465,69.03017426,80.30020142,58.03910828,72.51133728,65.52014923,96.96646118,54.1878891,72.60689545,36.33206,7.9805975,249.8050993,249.8050993
11551.25,0.187362764,49.25403595,75.3236084,68.01540375,81.56854248,58.4107933,72.82611084,64.4285202,91.89122009,55.68212128,73.207901,36.33462,7.983773,249.7972388,249.7972388
11561.25,0.21026805,50.37159729,76.80168915,69.14728546,82.00224304,57.55989075,72.44077301,65.70030975,96.09338379,55.90248489,72.18359375,,,,
11571.25,0.083063324,50.27278137,80.32946777,67.71976471,82.9030304,54.29166412,66.66906738,64.95162964,95.13534546,55.34787369,74.92214966,,,,
11581.266666666666,0.00530807,55.72734451,76.28359222,66.43100739,77.54200745,54.60860443,68.32060242,71.18926239,88.71009827,58.35202789,76.58152008,36.33591,7.99016,249.8239346,249.8239346
11591.266666666666,0,55.76114655,77.95773315,67.0326767,77.72088623,55.93334961,68.8446579,74.9460144,90.40239716,60.29035187,77.05421448,36.33462,7.9841955,249.8404959,249.8404959
11601.266666666666,0,53.76235199,74.27928162,67.38724518,75.50121307,57.66904068,67.85035706,73.88253021,89.96322632,58.99171448,74.55336761,36.33461,7.9892645,249.8585897,249.8585897
11611.266666666666,0,50.07910156,72.58847046,65.87264252,75.30919647,58.55795288,68.22668457,69.84340668,92.37657928,57.36026382,74.32621765,36.33463,7.9903495,249.8729263,249.8729263
11621.266666666666,0,54.01371765,74.98552704,62.9889679,73.16325378,57.42537689,66.70602417,74.41750336,91.25295258,57.50231171,75.7191391,,,,
11631.266666666666,0,55.02684784,74.98193359,66.82782745,76.56080627,57.17523575,68.31074524,76.82878113,92.83161163,63.2423439,79.03025818,,,,
11641.283333333333,0,50.95680237,76.29405212,62.73313141,71.65520477,57.76806641,66.85215759,78.21349335,87.7774353,64.57674408,78.9143219,36.32825,7.972834,249.9868776,249.9868776
11651.266666666666,0.00215974,50.81909561,74.77111816,65.79056549,73.80531311,57.59701538,67.63282776,82.28765106,90.89033508,67.5114212,78.73566437,36.32695,7.963757,250.0184181,250.0184181
11661.283333333333,0,50.0182724,72.39556885,66.0049057,72.72937012,58.46206284,67.58782959,80.80129242,88.54034424,65.94229889,78.90670776,36.320585,7.9523575,250.0570775,250.0570775
11671.283333333333,0,48.72463989,68.70969391,65.15855408,69.92817688,56.45078278,65.3883667,71.3236618,84.65415192,63.30046463,77.07355499,36.32057,7.950969,250.0934134,250.0934134
11681.266666666666,0,45.83045959,66.67842865,66.79250336,71.51146698,54.65199661,64.10480499,64.429039,83.23871613,60.70970917,78.02462769,,,,
11691.283333333333,0,43.83974457,67.47454834,69.99972534,75.88910675,53.77924728,64.72555542,64.52058411,87.81393433,60.57973862,78.73173523,,,,
11701.283333333333,0,45.00121689,69.01872253,69.20020294,77.06419373,53.64873123,65.63474274,68.08631897,92.51068115,60.72937012,79.31287384,36.32312,7.952849,250.2566033,250.2566033
11711.283333333333,0,46.53726196,71.00815582,67.93993378,77.44873047,54.45608521,66.00624084,69.81749725,95.02828979,59.59295273,77.9546814,36.32694,7.952311,250.3011951,250.3011951
11721.283333333333,0.004972453,50.19794464,73.26456451,68.61528015,78.00836945,55.23206329,67.41724396,73.0462265,93.432724,59.71006012,78.4319458,36.32567,7.9521905,250.3564156,250.3564156
11731.283333333333,0.009097514,50.7688446,72.13276672,70.69722748,79.71627808,55.46156311,68.51577759,73.10108948,95.38743591,58.7728653,77.37409973,36.32311,7.952827,250.3927514,250.3927514
11741.283333333333,0,52.11836624,73.02965546,70.99236298,77.85249329,57.25392151,68.09243774,70.5495224,95.82897949,58.01557159,76.34710693,,,,
11751.3,0,52.4855957,73.15001678,71.60005951,78.66990662,57.51190567,68.80091858,72.60276031,96.57852173,57.84211731,76.42494965,,,,
11761.3,0.003097953,51.49368286,72.33234406,70.67101288,78.58036804,56.95729065,68.37983704,71.51428986,93.71800232,56.16460037,73.90470886,36.31547,7.9429435,250.5849109,250.5849109
11771.3,0.003067194,50.92440033,72.43601227,71.02048492,77.85549927,56.23081207,68.04395294,69.16005707,94.31483459,56.5943985,74.64297485,36.31548,7.9391325,250.6310351,250.6310351
11781.3,0.003636377,51.29001617,72.08976746,70.25536346,77.49262238,55.55865479,68.43949127,69.35455322,94.6439209,57.13195038,75.16903687,36.318025,7.9444485,250.6857117,250.6857117
11791.3,0.002833411,50.0121994,71.50370789,68.69197083,77.63179016,55.52707672,68.34541321,71.48944092,91.88659668,57.45262146,74.22005463,36.31548,7.935671,250.7221958,250.7221958
11801.3,0,50.40238571,71.2385788,68.76582336,77.75998688,54.44121933,68.17584229,68.69935608,90.7743988,57.40190887,74.53381348,,,,
11811.3,0,47.8305397,69.6696167,68.59719849,78.61608124,54.90908813,69.01515198,66.46022797,90.33649445,56.98059082,73.34257507,,,,
11821.3,0,45.49474335,70.11374664,71.51255035,80.21005249,55.70941925,69.57118988,66.16256714,90.06454468,60.45140076,74.25287628,36.3129,7.9147625,250.8825674,250.8825674
11831.3,0.001767829,47.25539017,73.30240631,71.11484528,80.34757996,56.41125107,71.00053406,68.54433441,93.9543457,57.32094574,76.14608765,36.31291,7.9115845,250.9163818,250.9163818
11841.3,0.001229626,48.47808838,75.36979675,71.43386841,80.27879333,56.54595947,71.36492157,71.17281342,95.31634521,60.4249649,78.43663788,36.309715,7.907738,250.9588971,250.9588971
11851.316666666668,0.002173027,48.72442627,75.5933075,71.3072052,80.80929565,56.09960175,71.65921021,73.84616089,94.73223877,61.16728592,78.94381714,36.30652,7.90398,250.9789682,250.9789682
11861.316666666668,0.003971761,50.05018234,75.52259827,70.01868439,80.18897247,56.72699738,71.16161346,74.58193207,97.67385864,60.06601715,78.08865356,,,,
11871.316666666668,0.001300979,53.77117538,76.67106628,69.89398956,79.23141479,56.32076263,70.17430115,76.95184326,98.61058044,61.26910019,78.77877808,,,,
11881.316666666668,0.001607854,54.12082672,76.1988678,71.17708588,79.87445068,56.83750534,70.94935608,77.25829315,97.66643524,61.88833618,79.09616089,36.30906,7.9012985,251.0769016,251.0769016
11891.316666666668,0.00146105,54.59305573,74.95614624,70.90261078,78.23866272,57.22497559,70.97801208,75.91580963,96.99142456,59.42825317,75.83956146,36.30906,7.9009925,251.0953413,251.0953413
11901.316666666668,0,51.59272003,72.06622314,70.35128784,79.74718475,56.72467422,71.3351593,73.04216766,95.77987671,59.20535278,76.2244873,36.30653,7.903038,251.1131878,251.1131878
11911.316666666668,0,51.82164764,72.26126099,69.11510468,76.85182953,57.61855698,70.51014709,71.24464417,96.08474731,56.86606598,74.73700714,36.30524,7.895554,251.1230257,251.1230257
11921.316666666668,0,50.50146484,73.02940369,68.64653778,76.33477783,56.41518402,70.40550232,71.06632996,97.12802887,57.39084244,75.09725189,,,,
11931.316666666668,0.001227949,52.42370224,72.57128906,68.81124115,77.67791748,57.01917648,70.5249176,70.78741455,100.045166,58.8714447,75.001091,,,,
11941.316666666668,0,52.82082367,73.59091949,67.75231171,76.87207031,56.7097702,70.46286011,71.05560303,98.06665039,57.65255356,72.75735474,36.3027,7.8947545,251.1325669,251.1325669
11951.333333333334,0,52.8229599,73.20817566,69.28258514,76.41873932,56.31412125,69.87759399,72.08545685,97.84643555,57.92261505,74.08226776,36.30269,7.893084,251.1294524,251.1294524
11961.333333333334,0,53.36301422,74.11935425,71.01291656,76.82666016,54.62525177,67.17411041,73.86308289,97.78244019,58.7057724,75.35214233,36.302695,7.893835,251.124311,251.124311
11971.333333333334,0,53.07270813,73.90007019,68.67717743,78.92059326,55.62739182,67.29399872,73.96056366,100.2635498,58.02823639,74.97368622,36.30142,7.893316,251.1099745,251.1099745
11981.333333333334,0,53.25377274,73.6396637,68.36347198,77.38928986,55.75467682,67.78314972,72.43265533,98.62471008,59.02601624,73.83296204,,,,
11991.333333333334,0,52.64311218,73.74287415,70.10208893,77.87910461,55.43771362,67.81533051,69.8421402,99.2877121,59.33089828,73.14807129,,,,
12001.333333333334,0,50.28471375,72.97588348,69.3126297,76.1565094,55.07649994,65.92156982,72.17178345,101.3949738,58.65839386,74.56556702,36.304005,7.9073,251.0405165,251.0405165
12011.333333333334,0,49.11722565,71.70548248,69.76322937,77.45092773,56.35480881,67.01374054,71.70935822,97.27422333,59.66565704,71.73999786,36.309075,7.91111,251.0096188,251.0096188
12021.333333333334,0,49.36933899,74.06170654,67.47415161,78.84732056,54.8912735,68.04868317,71.24314117,92.77439117,57.27972412,73.5958252,36.312915,7.910714,250.9793143,250.9793143
12031.35,0,50.02429199,73.71941376,66.55851746,79.08366394,54.83143616,68.48797607,72.37709808,93.64505005,57.86252213,74.91572571,36.30653,7.905584,250.9572163,250.9572163
12041.35,0,50.18778229,76.04061127,68.18508148,80.5064621,55.09296799,68.85071564,75.16287231,95.34240723,59.35802078,76.17120361,,,,
12051.35,0,50.14412689,75.78945923,68.78770447,79.35829926,55.80467224,68.09068298,71.89089203,92.82363892,58.25559998,75.24705505,,,,
12061.35,0,58.9703064,78.64154053,69.58437347,75.24127197,60.29684448,68.89261627,81.58837128,90.23040771,65.06388092,77.73200226,36.31163,7.915077,250.8153339,250.8153339
12071.35,0.002910246,60.28736496,80.88476563,73.00331116,77.94883728,63.29511261,70.18669128,79.82068634,91.67524719,66.06635284,78.33876038,36.31291,7.915842,250.7724232,250.7724232
12081.35,0,58.77863312,72.93652344,69.70417786,75.51989746,61.10143661,66.95741272,79.64559937,88.75100708,65.95847321,75.75695038,36.31546,7.920717,250.7331212,250.7331212
12091.35,0,56.40176392,74.69262695,67.30951691,74.51280975,56.98764801,66.62167358,76.8007431,93.42951202,62.95835114,77.19944,36.31673,7.92095,250.7014325,250.7014325
12101.366666666667,0,56.77399826,74.83609009,66.32144928,73.75498199,57.84757996,66.9105072,76.18891144,92.19494629,58.80447388,77.68141174,,,,
12111.35,0.003566936,50.24635315,71.83926392,64.81990051,73.35507202,54.27610016,64.84893036,66.78072357,100.831337,57.47655106,74.63291168,,,,
12121.366666666667,0,54.40530396,75.26760864,67.65238953,75.33790588,54.67465973,65.63366699,73.58156586,97.2542572,56.20557404,76.15693665,36.3231,7.928423,250.5336453,250.5336453
12131.366666666667,0,56.91230392,75.46824646,68.74337006,75.65962219,56.76209641,66.8747406,76.69419861,94.96347046,54.32296753,74.54984283,36.32694,7.931507,250.4816876,250.4816876
12141.366666666667,0.001466013,50.54314804,75.7878418,69.11885071,77.27614594,56.62928772,69.14029694,75.95482635,96.56021118,55.45874023,75.85715485,36.330755,7.937485,250.432004,250.432004
12151.366666666667,0.003854136,51.25630188,76.57002258,66.20821381,77.11299133,57.5529213,69.58765411,79.12909698,94.91282654,59.12382126,75.47796631,36.33331,7.942095,250.400068,250.400068
12161.366666666667,0.01917436,49.45467377,77.43617249,68.95679474,77.90971375,57.03817749,70.91796875,81.47236633,98.48840332,58.59841156,77.88363647,,,,
12171.366666666667,0.202338421,50.00119019,80.0539093,77.12703705,75.63845062,60.50859833,75.32945251,81.4081955,104.5034637,63.53474426,81.89408112,,,,
12181.366666666667,0.814042934,57.42210388,77.67365265,78.43657684,89.01361084,74.01503754,78.94224548,91.84238434,107.3311844,65.53523254,83.52684784,36.335845,7.941816,250.240487,250.240487
12191.366666666667,0.984899193,60.67795944,84.4968338,82.99363708,86.52130127,75.51146698,85.92082214,87.44425201,103.1391296,64.20749664,85.40180206,36.33456,7.943579,250.200048,250.200048
12201.366666666667,0.987918392,59.94037247,88.87854004,86.35494995,89.16429138,73.83229065,84.03342438,85.82709503,101.6766815,64.78119659,83.82919312,36.33584,7.943343,250.1647997,250.1647997
12211.383333333333,0.991824894,62.40390015,91.24617767,88.20928192,88.77220154,78.05350494,86.49147797,85.63439178,99.24932861,63.60173798,84.15342712,36.3371,7.93998,250.1294526,250.1294526
12221.383333333333,0.978979477,62.45107651,90.82014465,89.66295624,88.539505,78.92249298,89.26742554,,,66.75148773,85.13277435,,,,
12231.383333333333,0.974618738,63.73989868,91.94499207,93.84359741,93.70993042,78.22412109,89.88450623,87.50496674,101.9915237,66.50466156,86.6306839,,,,
12241.383333333333,0.968353164,62.58424377,92.51237488,95.99499512,93.6003418,81.15395355,90.29881287,89.29976654,102.5851364,,,36.335205,7.9386625,250.0054657,250.0054657
12251.4,0.970116265,64.00469971,91.5308609,94.54965973,93.42641449,81.04488373,92.10858154,87.89994812,107.7881622,,,36.33455,7.940237,249.9801542,249.9801542
12261.383333333333,0.983216105,65.42790222,93.50430298,98.19271088,93.28916168,80.63117218,91.85264587,88.53658295,106.4648514,,,36.33328,7.9405085,249.9524203,249.9524203
12271.383333333333,0.974943855,67.68477631,93.27072144,98.3549881,93.95860291,80.19484711,92.68226624,92.4671402,106.0533066,,,36.33583,7.941229,249.9344748,249.9344748
12281.383333333333,0.982837812,66.45555878,95.36266327,95.30252838,94.06819153,79.29213715,90.44743347,93.78581238,108.5763702,,,,,,
12291.383333333333,0.975471966,68.43791962,93.78145599,95.86365509,94.46974182,85.47647858,91.93077087,,,,,,,,
12301.4,0.947421117,65.65531158,93.14990234,93.53728485,94.82476044,79.12781525,90.23863983,93.05108643,106.3765411,,,36.3371,7.943828,249.8869168,249.8869168
12311.4,0.935481107,71.82379913,99.29467773,94.30200958,94.8527832,83.85209656,92.99738312,93.62114716,107.8885803,,,36.3371,7.9406035,249.877425,249.877425
12321.4,0.99044108,72.54779816,101.4806061,98.37018585,93.46102905,81.54111481,96.38217163,93.63067627,108.9169617,,,36.33709,7.939789,249.8691197,249.8691197
12331.4,0.978504325,67.02296448,93.25458527,96.83436584,94.18730927,78.6244278,94.0581665,92.78633881,110.4552917,,,36.33709,7.93998,249.8713937,249.8713937
12341.4,0.989644125,69.53566742,93.50128937,96.72450256,94.4090271,76.89283752,91.46361542,93.86721039,111.3003998,,,,,,
12351.4,0.980473188,63.83374023,92.79704285,90.66501617,91.8506012,76.93881226,94.42602539,94.65589905,110.9345093,,,,,,
12361.4,0.980691902,71.59818268,97.54588318,89.05467987,91.22706604,83.00191498,94.47097778,94.81555939,110.641777,,,36.343445,7.9391555,249.8992265,249.8992265
12371.416666666666,0.990571639,71.92298126,98.25474548,91.77471161,94.36817932,82.8127594,94.243927,93.36478424,113.1997223,,,36.34728,7.9414965,249.9103003,249.9103003
12381.4,0.99381315,66.96862793,94.97746277,95.5953064,97.17272186,82.49752045,94.53182983,92.95202637,109.9563293,,,36.34601,7.942945,249.918754,249.918754
12391.416666666666,0.981359759,68.34965515,97.71230316,93.23807526,90.96028137,80.0639267,92.99547577,93.86969757,113.2237549,,,36.34855,7.943836,249.9322996,249.9322996
12401.416666666666,0.99323089,67.97270966,95.37908936,100.6429672,99.1925354,80.65644073,94.1606369,95.05467987,113.6893616,,,,,,
12411.416666666666,0.968696864,65.28777313,93.98574829,99.43643951,100.2263641,79.09508514,95.19255066,93.68052673,111.2887726,,,,,,
12421.416666666666,0.952488215,69.4053421,98.0393219,97.20059204,104.8380966,81.61517334,93.41253662,96.25704193,111.1567078,,,36.353665,7.957012,250.0313211,250.0313211
12431.416666666666,0.968755566,72.17481232,96.88600159,99.44069672,96.0607605,79.94038391,93.46591187,,,,,36.35748,7.9588955,250.0600931,250.0600931
12441.416666666666,0.981623314,68.8132782,96.25913239,99.00362396,97.59870911,79.22802734,91.01461029,,,,,36.357485,7.9618245,250.0945999,250.0945999
12451.416666666666,0.981812303,70.92642975,96.53320313,101.0191879,97.80603027,80.52416229,91.90665436,,,,,36.35493,7.956522,250.1243112,250.1243112
12461.416666666666,0.971268781,68.14395905,97.35568237,102.078331,98.77565765,82.22629547,94.3943634,,,,,,,,
12471.416666666666,0.988047786,67.52774048,97.59108734,99.52399445,96.5385437,81.86508942,94.2061615,98.04865265,107.9603729,,,,,,
12481.433333333332,0.969284843,70.39785004,96.93759155,100.1673203,95.34388733,85.71035767,97.87532806,,,,,36.3575,7.9635535,250.2477048,250.2477048
12491.433333333332,0.930023645,66.13779449,95.76248169,98.05912018,98.66091156,77.1293335,90.74946594,97.29225922,111.5452728,,,36.361315,7.96673,250.2921976,250.2921976
12501.433333333332,0.81663463,71.22413635,97.95724487,100.3669815,103.9030457,75.90362549,89.32204437,98.79644012,113.8470917,,,36.36259,7.9691315,250.3413869,250.3413869
12511.433333333332,0.781213603,67.64517975,97.63684082,98.8718338,102.5100861,74.89255524,88.72712708,91.20644379,108.5749664,,,36.36133,7.9731395,250.3722353,250.3722353
12521.45,0.819865557,67.81108093,96.32045746,101.3384476,104.9776306,72.48693848,84.76602173,94.24367523,108.0938187,,,,,,
12531.433333333332,0.914253291,66.6125946,97.28642273,,,72.96212006,84.96245575,,,,,,,,
12541.433333333332,0.943082427,64.7315979,94.95812988,99.36929321,96.59285736,75.6919632,84.35842896,96.3155899,107.2706909,,,36.36387,7.973066,250.5076417,250.5076417
12551.45,0.976631095,68.44042969,97.77667236,99.82128143,96.30799866,77.09985352,91.52059174,94.10247803,109.9651947,,,36.36387,7.9740325,250.5499099,250.5499099
12561.433333333332,0.979892194,64.97399139,95.14683533,100.1775208,96.68055725,78.13612366,90.26315308,93.81225586,105.8990402,,,36.36643,7.975517,250.5798189,250.5798189
12571.45,0.927306771,77.35038757,93.41532898,,,74.85951233,90.95982361,91.72862244,110.3803406,,,36.36515,7.971493,250.6005328,250.6005328
12581.45,0.838744348,67.32723236,94.20387268,,,71.51955414,88.94719696,95.94983673,113.9719238,,,,,,
12591.45,0.042185214,74.9174118,101.0140305,,,76.0904541,87.06453705,103.1563416,114.8185425,72.95186615,92.90113068,,,,
12601.45,0.014211324,67.46674347,99.04850769,90.91895294,96.28338623,70.36153412,82.41468811,98.27417755,109.8151703,72.65681458,90.30554199,36.3677,7.9758,250.711913,250.711913
12611.45,0.067403954,65.65380096,97.80076599,91.5762558,99.8422699,70.71515656,81.28662109,96.0647049,109.6182709,71.38877106,90.56913757,36.367695,7.976034,250.7456781,250.7456781
12621.466666666667,0.631551249,67.42385864,94.75770569,,,71.95572662,87.37354279,75.89347839,97.47590637,63.64837646,87.08607483,36.36897,7.9756595,250.7681222,250.7681222
12631.45,0.968196571,61.0499649,90.95663452,97.06981659,97.50492859,76.2609024,86.36070251,93.85692596,104.8626556,,,36.37024,7.975283,250.7890338,250.7890338
12641.45,0.98370137,61.11520767,92.68183899,95.43104553,93.96528625,79.41678619,91.35038757,91.71440887,101.3431168,,,,,,
12651.466666666667,0.960191885,59.67607117,92.51499176,95.61821747,95.26354218,80.18383789,91.03213501,91.37192535,103.8151474,,,,,,
12661.466666666667,0.923506754,64.20009613,93.2124176,99.5641098,96.39051819,85.08319855,93.67671204,94.86286163,107.5378189,,,36.37278,7.977587,250.8315491,250.8315491
12671.466666666667,0.942190239,61.13334656,93.73960876,95.06235504,94.60308838,82.32041168,95.09327698,93.91093445,107.1848373,,,36.371515,7.9805975,250.840497,250.840497
12681.466666666667,0.939503342,67.86452484,95.33228302,95.71605682,95.62287903,81.2574234,97.96997833,,,,,36.37343,7.982126,250.840497,250.840497
12691.466666666667,0.92303071,65.50653839,95.58521271,99.51909637,95.27440643,84.33288574,97.35147095,92.64134216,106.2419739,,,36.374065,7.982772,250.8382724,250.8382724
12701.466666666667,0.95162125,66.34037018,94.39162445,100.1491776,95.17663574,81.63231659,98.08944702,91.30470276,103.0544739,,,,,,
12711.483333333334,0.942187161,,,98.53687286,95.88781738,81.50457001,99.36208344,93.99295807,106.3858185,,,,,,
12721.466666666667,0.951119878,67.52411652,93.99249268,100.1648941,95.11975098,81.65164185,93.62579346,92.15227509,104.9466248,,,36.37788,7.984737,250.80515,250.80515
12731.483333333334,0.947590435,69.60553741,94.5539093,91.99893188,91.91144562,84.06024933,96.5834198,,,,,36.37534,7.986265,250.7945212,250.7945212
12741.466666666667,0.951842118,72.19510651,91.20622253,,,81.28414154,96.6083374,97.46268463,108.1564026,,,36.37535,7.9895955,250.7731647,250.7731647
12751.483333333334,0.964770975,68.70130157,96.5447464,,,82.72575378,96.03664398,,,,,36.37917,7.993746,250.7618932,250.7618932
12761.483333333334,0.972199883,,,,,84.07350922,96.08322144,,,,,,,,
12771.483333333334,0.952192679,74.00476837,92.9460907,,,82.8070755,95.56396484,97.07170868,105.6868362,,,,,,
12781.483333333334,0.977015624,67.55903625,95.1602478,102.4968567,97.41470337,76.42699432,87.49835205,95.83200836,108.878479,,,36.3779,8.011818,250.6864038,250.6864038
12791.5,0.955809068,71.5031662,91.20256805,,,72.41325378,85.71984863,100.3228607,111.4955902,,,36.37156,8.0191325,250.6511557,250.6511557
12801.483333333334,0.95750318,71.66794586,96.09879303,,,86.00493622,103.4186325,96.83947754,114.2966461,,,36.36522,8.039177,250.6119032,250.6119032
12811.5,0.939340948,68.26081085,94.38742065,,,84.42410278,98.23736572,,,,,36.36523,8.0510835,250.5851581,250.5851581
12821.483333333334,0.953378974,72.71092224,92.53826141,,,83.07539368,96.94231415,,,,,,,,
12831.5,0.93456759,70.9328537,94.98171997,100.6263809,97.8458786,85.54021454,99.08456421,97.40419769,107.3705444,,,,,,
12841.483333333334,0.912932921,69.25115204,93.76280212,100.6533051,96.37290955,83.56964874,98.04579926,,,,,36.36277,8.097958,250.4694768,250.4694768
12851.5,0.871529824,68.07653809,95.74169159,102.5315247,97.63562012,83.53990173,99.01641846,96.57910156,109.8506699,,,36.36532,8.1096685,250.4352173,250.4352173
12861.5,0.892788193,70.03536224,97.09744263,103.606041,97.61938477,81.59797668,94.04998779,98.05602264,107.4637146,,,36.364045,8.118224,250.392702,250.392702
12871.5,0.921842838,71.5491333,96.28349304,,,75.58877563,87.10188293,,,,,36.36279,8.122475,250.3683298,250.3683298
12881.5,0.931379164,69.4391098,93.38006592,,,76.72882843,93.34164429,,,,,,,,
12891.5,0.95212141,71.82663727,95.60629272,96.69467163,95.62496185,76.25497437,93.75856018,,,,,,,,
12901.516666666666,0.947230232,68.9911499,97.04288483,99.60435486,95.93215179,80.75183868,95.59685516,,,,,36.36281,8.146091,250.2306986,250.2306986
12911.5,0.948600552,69.25833893,97.73591614,102.5270844,98.51695251,84.54053497,97.68310547,97.34307098,111.3440933,,,36.362805,8.1402405,250.1985154,250.1985154
12921.516666666666,0.949555086,68.89084625,98.80026245,102.1840363,98.11525726,83.6673584,96.82289124,96.08082581,114.0627289,,,36.36409,8.14534,250.1634649,250.1634649
